バス会社名称,路線名称,バス停名称,緯度,経度,バス停ID,路線ID,バス会社ID
都営バス,亀23(江東高齢者医療センター-亀戸駅前)[都営バス],南砂五丁目団地,35.675079,139.833286,249,12,432.0
都営バス,亀23(江東高齢者医療センター-亀戸駅前)[都営バス],亀高橋,35.676679,139.833791,222,12,432.0
都営バス,亀23(江東高齢者医療センター-亀戸駅前)[都営バス],北砂七丁目,35.679537,139.834652,223,12,432.0
都営バス,亀23(江東高齢者医療センター-亀戸駅前)[都営バス],北砂五丁目,35.681911,139.83535,224,12,432.0
都営バス,亀23(江東高齢者医療センター-亀戸駅前)[都営バス],北砂六丁目,35.683993,139.835944,225,12,432.0
都営バス,亀23(江東高齢者医療センター-亀戸駅前)[都営バス],北砂五丁目団地,35.684035,139.832283,250,12,432.0
都営バス,亀23(江東高齢者医療センター-亀戸駅前)[都営バス],小名木川小学校入口,35.683824,139.829276,251,12,432.0
都営バス,亀23(江東高齢者医療センター-亀戸駅前)[都営バス],大島一丁目(東京都),35.687391,139.826398,252,12,432.0
都営バス,亀23(江東高齢者医療センター-亀戸駅前)[都営バス],西大島駅前,35.69008,139.826154,253,12,432.0
都営バス,亀23(江東高齢者医療センター-亀戸駅前)[都営バス],五ノ橋,35.692517,139.825958,254,12,432.0
都営バス,亀23(江東高齢者医療センター-亀戸駅前)[都営バス],亀戸駅通り,35.695949,139.825696,255,12,432.0
都営バス,亀23(江東高齢者医療センター-亀戸駅前)[都営バス],亀戸駅前,35.697755,139.825306,232,12,432.0
都営バス,亀24[都営バス],葛西橋,35.672698,139.842438,256,13,432.0
都営バス,亀24[都営バス],東砂六丁目北,35.674139,139.842824,184,13,432.0
都営バス,亀24[都営バス],東砂五丁目,35.675672,139.842959,257,13,432.0
都営バス,亀24[都営バス],第七砂町小学校前,35.678707,139.84366,258,13,432.0
都営バス,亀24[都営バス],東砂三丁目,35.681976,139.844418,259,13,432.0
都営バス,亀24[都営バス],東砂二丁目,35.683786,139.844805,260,13,432.0
都営バス,亀24[都営バス],第五大島小学校前,35.688561,139.844883,261,13,432.0
都営バス,亀24[都営バス],東大島駅入口,35.689246,139.844677,262,13,432.0
都営バス,亀24[都営バス],大島八丁目,35.690467,139.843521,263,13,432.0
都営バス,亀24[都営バス],大島七丁目,35.690384,139.842371,264,13,432.0
都営バス,亀24[都営バス],中の橋通り,35.690021,139.838407,265,13,432.0
都営バス,亀24[都営バス],大島駅前,35.689561,139.833629,266,13,432.0
都営バス,亀24[都営バス],大島三丁目(東京都),35.68922,139.82917,267,13,432.0
都営バス,亀24[都営バス],西大島駅前,35.69008,139.826154,253,13,432.0
都営バス,亀24[都営バス],五ノ橋,35.692517,139.825958,254,13,432.0
都営バス,亀24[都営バス],亀戸駅通り,35.695949,139.825696,255,13,432.0
都営バス,亀24[都営バス],亀戸駅前,35.697755,139.825306,232,13,432.0
都営バス,亀26[都営バス],今井〔都営バス〕,35.68341,139.887619,268,14,432.0
都営バス,亀26[都営バス],一之江駅前,35.686196,139.88398,269,14,432.0
都営バス,亀26[都営バス],一之江四丁目,35.688008,139.881668,270,14,432.0
都営バス,亀26[都営バス],一之江五丁目,35.689862,139.87924,271,14,432.0
都営バス,亀26[都営バス],西一之江三丁目,35.691883,139.876571,272,14,432.0
都営バス,亀26[都営バス],西一之江四丁目,35.693991,139.873764,273,14,432.0
都営バス,亀26[都営バス],松江(東京都),35.695856,139.871261,274,14,432.0
都営バス,亀26[都営バス],東小松川一丁目,35.698112,139.868248,275,14,432.0
都営バス,亀26[都営バス],京葉交差点,35.701945,139.867854,276,14,432.0
都営バス,亀26[都営バス],小松川警察署前,35.702119,139.863863,277,14,432.0
都営バス,亀26[都営バス],小松川三丁目,35.699267,139.849832,278,14,432.0
都営バス,亀26[都営バス],中川新橋,35.698539,139.847878,279,14,432.0
都営バス,亀26[都営バス],浅間神社(江東区),35.697536,139.844008,280,14,432.0
都営バス,亀26[都営バス],亀戸九丁目,35.697156,139.839319,281,14,432.0
都営バス,亀26[都営バス],亀戸七丁目,35.696964,139.835527,282,14,432.0
都営バス,亀26[都営バス],亀戸六丁目,35.696833,139.832302,230,14,432.0
都営バス,亀26[都営バス],水神森,35.696567,139.828721,231,14,432.0
都営バス,亀26[都営バス],亀戸駅前,35.697755,139.825306,232,14,432.0
都営バス,亀29[都営バス],なぎさニュータウン,35.646968,139.879705,283,15,432.0
都営バス,亀29[都営バス],南葛西小学校前,35.646997,139.874649,284,15,432.0
都営バス,亀29[都営バス],堀江団地,35.647605,139.870536,285,15,432.0
都営バス,亀29[都営バス],堀江団地入口,35.649471,139.869188,286,15,432.0
都営バス,亀29[都営バス],葛西南高校前,35.653979,139.869671,287,15,432.0
都営バス,亀29[都営バス],新田(東京都),35.655913,139.868516,288,15,432.0
都営バス,亀29[都営バス],第四葛西小学校前,35.659601,139.869595,289,15,432.0
都営バス,亀29[都営バス],葛西駅通り,35.660555,139.870094,290,15,432.0
都営バス,亀29[都営バス],中葛西五丁目,35.661132,139.866177,291,15,432.0
都営バス,亀29[都営バス],西葛西六丁目,35.66155,139.863436,292,15,432.0
都営バス,亀29[都営バス],西葛西駅前,35.664409,139.858781,293,15,432.0
都営バス,亀29[都営バス],スポーツセンター前(江戸川区),35.667946,139.860562,294,15,432.0
都営バス,亀29[都営バス],宇喜田,35.66991,139.858057,295,15,432.0
都営バス,亀29[都営バス],葛西橋東詰,35.670498,139.854144,296,15,432.0
都営バス,亀29[都営バス],東砂六丁目,35.672673,139.840728,297,15,432.0
都営バス,亀29[都営バス],旧葛西橋,35.675379,139.839964,298,15,432.0
都営バス,亀29[都営バス],東砂四丁目,35.67573,139.837236,221,15,432.0
都営バス,亀29[都営バス],亀高橋,35.676054,139.834648,299,15,432.0
都営バス,亀29[都営バス],北砂四丁目,35.676469,139.831379,300,15,432.0
都営バス,亀29[都営バス],境川(東京都),35.676782,139.828686,301,15,432.0
都営バス,亀29[都営バス],北砂二丁目,35.679026,139.827306,302,15,432.0
都営バス,亀29[都営バス],北砂三丁目,35.681951,139.827322,303,15,432.0
都営バス,亀29[都営バス],大島一丁目(東京都),35.687391,139.826398,252,15,432.0
都営バス,亀29[都営バス],西大島駅前,35.69008,139.826154,253,15,432.0
都営バス,亀29[都営バス],五ノ橋,35.692517,139.825958,254,15,432.0
都営バス,亀29[都営バス],亀戸駅通り,35.695949,139.825696,255,15,432.0
都営バス,亀29[都営バス],亀戸駅前,35.697755,139.825306,232,15,432.0
都営バス,井92(大井町駅東口-八潮パークタウン)[都営バス],大井町駅東口,35.60622,139.735483,304,16,432.0
都営バス,井92(大井町駅東口-八潮パークタウン)[都営バス],仙台坂,35.607089,139.739526,305,16,432.0
都営バス,井92(大井町駅東口-八潮パークタウン)[都営バス],青物横丁,35.61029,139.743173,306,16,432.0
都営バス,井92(大井町駅東口-八潮パークタウン)[都営バス],都立八潮高校前,35.6107,139.747574,307,16,432.0
都営バス,井92(大井町駅東口-八潮パークタウン)[都営バス],都立産業技術高専品川キャンパス前,35.607485,139.747256,308,16,432.0
都営バス,井92(大井町駅東口-八潮パークタウン)[都営バス],品川総合福祉センター前,35.605486,139.753184,309,16,432.0
都営バス,井92(大井町駅東口-八潮パークタウン)[都営バス],明晴学園前,35.603115,139.753224,310,16,432.0
都営バス,井92(大井町駅東口-八潮パークタウン)[都営バス],八潮北,35.602372,139.752317,311,16,432.0
都営バス,井92(大井町駅東口-八潮パークタウン)[都営バス],八潮パークタウン,35.599877,139.750767,312,16,432.0
都営バス,井96(大井町駅東口-天王洲アイル)[都営バス],大井町駅東口,35.606552,139.735166,313,17,432.0
都営バス,井96(大井町駅東口-天王洲アイル)[都営バス],仙台坂,35.607089,139.739526,305,17,432.0
都営バス,井96(大井町駅東口-天王洲アイル)[都営バス],青物横丁,35.61029,139.743173,306,17,432.0
都営バス,井96(大井町駅東口-天王洲アイル)[都営バス],都立八潮高校前,35.611424,139.74681,314,17,432.0
都営バス,井96(大井町駅東口-天王洲アイル)[都営バス],東品川ゆうゆうプラザ前,35.613087,139.750099,315,17,432.0
都営バス,井96(大井町駅東口-天王洲アイル)[都営バス],東品川橋,35.615748,139.750366,316,17,432.0
都営バス,井96(大井町駅東口-天王洲アイル)[都営バス],天王洲公園前,35.619768,139.750696,317,17,432.0
都営バス,井96(大井町駅東口-天王洲アイル)[都営バス],天王洲アイル,35.621238,139.750773,318,17,432.0
都営バス,井96(天王洲アイル-大井町駅東口)[都営バス],天王洲アイル,35.621238,139.750773,318,18,432.0
都営バス,井96(天王洲アイル-大井町駅東口)[都営バス],新東海橋,35.621372,139.749476,319,18,432.0
都営バス,井96(天王洲アイル-大井町駅東口)[都営バス],昭和橋(品川区),35.618419,139.747318,320,18,432.0
都営バス,井96(天王洲アイル-大井町駅東口)[都営バス],東品川三丁目,35.615276,139.747392,321,18,432.0
都営バス,井96(天王洲アイル-大井町駅東口)[都営バス],南品川二丁目,35.614622,139.743802,322,18,432.0
都営バス,井96(天王洲アイル-大井町駅東口)[都営バス],南馬場,35.613826,139.741543,323,18,432.0
都営バス,井96(天王洲アイル-大井町駅東口)[都営バス],南品川五丁目,35.612078,139.741976,324,18,432.0
都営バス,井96(天王洲アイル-大井町駅東口)[都営バス],青物横丁,35.608996,139.741697,325,18,432.0
都営バス,井96(天王洲アイル-大井町駅東口)[都営バス],仙台坂,35.607377,139.740106,326,18,432.0
都営バス,井96(天王洲アイル-大井町駅東口)[都営バス],大井町駅東口,35.606525,139.735566,327,18,432.0
都営バス,井98[都営バス],大井町駅東口,35.606445,139.735147,328,19,432.0
都営バス,井98[都営バス],仙台坂,35.607089,139.739526,305,19,432.0
都営バス,井98[都営バス],青物横丁,35.61029,139.743173,306,19,432.0
都営バス,井98[都営バス],都立八潮高校前,35.611424,139.74681,314,19,432.0
都営バス,井98[都営バス],品川清掃工場前,35.611643,139.754168,329,19,432.0
都営バス,井98[都営バス],2号バース前,35.608385,139.758458,330,19,432.0
都営バス,井98[都営バス],3号バース前,35.605642,139.759422,331,19,432.0
都営バス,井98[都営バス],4号バース前,35.603909,139.761052,332,19,432.0
都営バス,井98[都営バス],5号バース前,35.600723,139.762069,333,19,432.0
都営バス,井98[都営バス],6号バース前,35.597349,139.76383,334,19,432.0
都営バス,井98[都営バス],みなとが丘ふ頭公園前,35.595381,139.764652,335,19,432.0
都営バス,井98[都営バス],東京税関大井出張所前,35.594475,139.765981,336,19,432.0
都営バス,井98[都営バス],八潮二丁目,35.593965,139.769774,337,19,432.0
都営バス,井98[都営バス],大井水産物埠頭入口,35.594057,139.77093,338,19,432.0
都営バス,井98[都営バス],ニチレイ前,35.591535,139.76995,339,19,432.0
都営バス,井98[都営バス],セントラルビル前,35.591054,139.768989,340,19,432.0
都営バス,井98[都営バス],鴻池運輸前,35.589116,139.766028,341,19,432.0
都営バス,井98[都営バス],丸全昭和前,35.58774,139.766059,342,19,432.0
都営バス,井98[都営バス],ダイトー大井物流センター前,35.585266,139.766124,343,19,432.0
都営バス,井98[都営バス],大井埠頭バンプール前,35.585879,139.7678,344,19,432.0
都営バス,井98[都営バス],大井シャシープール前,35.589151,139.771624,345,19,432.0
都営バス,井98[都営バス],大井水産物埠頭前,35.590881,139.773049,346,19,432.0
都営バス,北47(足立清掃工場前-竹の塚駅前)[都営バス],足立清掃工場前〔都営バス〕,35.804033,139.797014,347,20,432.0
都営バス,北47(足立清掃工場前-竹の塚駅前)[都営バス],水神(足立区),35.806196,139.801589,348,20,432.0
都営バス,北47(足立清掃工場前-竹の塚駅前)[都営バス],北保木間,35.803414,139.801783,349,20,432.0
都営バス,北47(足立清掃工場前-竹の塚駅前)[都営バス],保木間,35.797892,139.80217,350,20,432.0
都営バス,北47(足立清掃工場前-竹の塚駅前)[都営バス],保木間仲通り,35.792727,139.801423,351,20,432.0
都営バス,北47(足立清掃工場前-竹の塚駅前)[都営バス],旧道交差点,35.79274,139.798591,352,20,432.0
都営バス,北47(足立清掃工場前-竹の塚駅前)[都営バス],公園前(足立区),35.792866,139.794834,353,20,432.0
都営バス,北47(足立清掃工場前-竹の塚駅前)[都営バス],竹の塚駅前,35.793561,139.792453,354,20,432.0
都営バス,北47(竹の塚駅前-北千住駅前)[都営バス],竹の塚駅前,35.793561,139.792453,354,21,432.0
都営バス,北47(竹の塚駅前-北千住駅前)[都営バス],公園前(足立区),35.793058,139.794747,355,21,432.0
都営バス,北47(竹の塚駅前-北千住駅前)[都営バス],旧道交差点,35.792923,139.799228,356,21,432.0
都営バス,北47(竹の塚駅前-北千住駅前)[都営バス],保木間仲通り,35.792914,139.801566,357,21,432.0
都営バス,北47(竹の塚駅前-北千住駅前)[都営バス],保木間一丁目〔都営バス〕,35.792454,139.802647,358,21,432.0
都営バス,北47(竹の塚駅前-北千住駅前)[都営バス],六月町〔国道4号〕,35.788587,139.802943,359,21,432.0
都営バス,北47(竹の塚駅前-北千住駅前)[都営バス],平野町(東京都),35.7849,139.80308,360,21,432.0
都営バス,北47(竹の塚駅前-北千住駅前)[都営バス],島根町,35.782216,139.803156,361,21,432.0
都営バス,北47(竹の塚駅前-北千住駅前)[都営バス],小右衛門町,35.777788,139.803304,362,21,432.0
都営バス,北47(竹の塚駅前-北千住駅前)[都営バス],足立区役所,35.775151,139.803991,363,21,432.0
都営バス,北47(竹の塚駅前-北千住駅前)[都営バス],足立区役所前,35.774888,139.803417,364,21,432.0
都営バス,北47(竹の塚駅前-北千住駅前)[都営バス],弥生町(東京都),35.77286,139.803515,365,21,432.0
都営バス,北47(竹の塚駅前-北千住駅前)[都営バス],都立足立高校前,35.770022,139.80364,366,21,432.0
都営バス,北47(竹の塚駅前-北千住駅前)[都営バス],千住車庫前〔日光街道〕,35.764754,139.803928,367,21,432.0
都営バス,北47(竹の塚駅前-北千住駅前)[都営バス],千住車庫前〔車庫西側〕,35.764768,139.802795,368,21,432.0
都営バス,北47(竹の塚駅前-北千住駅前)[都営バス],千住四丁目,35.754061,139.801248,369,21,432.0
都営バス,北47(竹の塚駅前-北千住駅前)[都営バス],千住二丁目,35.751661,139.800394,370,21,432.0
都営バス,北47(竹の塚駅前-北千住駅前)[都営バス],北千住駅前,35.749895,139.804675,371,21,432.0
