ID,バス会社名称,路線ID,停車順番,バス停名称,路線名称,緯度,経度,市区町村名
18734,小田急バス（株）,1151,12,成城九丁目,祖師谷・成城地域循環[小田急バス],35.650235,139.599633,世田谷区
18735,小田急バス（株）,1151,13,成城七丁目,祖師谷・成城地域循環[小田急バス],35.647671,139.599455,世田谷区
18736,小田急バス（株）,1151,14,砧総合支所〔成城学園前駅入口〕,祖師谷・成城地域循環[小田急バス],35.641226,139.600298,世田谷区
18737,小田急バス（株）,1151,15,砧図書館,祖師谷・成城地域循環[小田急バス],35.642191,139.604184,世田谷区
18738,小田急バス（株）,1151,16,祖師谷商店街西,祖師谷・成城地域循環[小田急バス],35.643002,139.606052,世田谷区
18739,小田急バス（株）,1151,17,祖師ヶ谷大蔵駅,祖師谷・成城地域循環[小田急バス],35.643267,139.609171,世田谷区
18739,小田急バス（株）,1151,17,祖師ヶ谷大蔵駅,祖師谷・成城地域循環[小田急バス],35.643267,139.609171,世田谷区
18754,小田急バス（株）,1152,15,若林営業所,新宿駅西口-よみうりランド[小田急バス],35.650283,139.661024,世田谷区
18755,小田急バス（株）,1152,16,宮前橋(東京都),新宿駅西口-よみうりランド[小田急バス],35.654171,139.660206,世田谷区
18756,小田急バス（株）,1152,17,笹塚二丁目,新宿駅西口-よみうりランド[小田急バス],35.673726,139.66421,渋谷区
18757,小田急バス（株）,1152,18,笹塚駅,新宿駅西口-よみうりランド[小田急バス],35.674567,139.667165,渋谷区
18758,小田急バス（株）,1152,19,幡ヶ谷原町,新宿駅西口-よみうりランド[小田急バス],35.675848,139.671496,渋谷区
18759,小田急バス（株）,1152,20,幡ヶ谷駅,新宿駅西口-よみうりランド[小田急バス],35.677644,139.677577,渋谷区
18760,小田急バス（株）,1152,21,幡代,新宿駅西口-よみうりランド[小田急バス],35.679218,139.681975,渋谷区
18761,小田急バス（株）,1152,22,新国立劇場初台駅入口,新宿駅西口-よみうりランド[小田急バス],35.681114,139.685826,渋谷区
18762,小田急バス（株）,1152,23,東京オペラシティ南,新宿駅西口-よみうりランド[小田急バス],35.682932,139.688621,新宿区
18763,小田急バス（株）,1152,24,西参道(東京都),新宿駅西口-よみうりランド[小田急バス],35.68473,139.691333,新宿区
18764,小田急バス（株）,1152,25,プレッソイン新宿前,新宿駅西口-よみうりランド[小田急バス],35.685693,139.692719,新宿区
18765,小田急バス（株）,1152,26,角筈二丁目,新宿駅西口-よみうりランド[小田急バス],35.688215,139.697419,新宿区
18766,小田急バス（株）,1152,27,新宿駅西口,新宿駅西口-よみうりランド[小田急バス],35.692285,139.698853,新宿区
19443,小田急バス（株）,1192,21,喜多見駅入口,渋26[小田急バス],35.634936,139.592689,世田谷区
19444,小田急バス（株）,1192,22,雁追橋,渋26[小田急バス],35.634008,139.597194,世田谷区
19445,小田急バス（株）,1192,23,砧中学校下,渋26[小田急バス],35.632303,139.601399,世田谷区
19446,小田急バス（株）,1192,24,東宝前,渋26[小田急バス],35.632691,139.605967,世田谷区
19447,小田急バス（株）,1192,25,日大商学部前,渋26[小田急バス],35.634076,139.609052,世田谷区
19448,小田急バス（株）,1192,26,成育医療研究センター前,渋26[小田急バス],35.634776,139.611888,世田谷区
19449,小田急バス（株）,1192,27,大蔵二丁目,渋26[小田急バス],35.634711,139.612715,世田谷区
19450,小田急バス（株）,1192,28,NHK技研前,渋26[小田急バス],35.635202,139.615835,世田谷区
19451,小田急バス（株）,1192,29,砧町,渋26[小田急バス],35.636371,139.619237,世田谷区
19452,小田急バス（株）,1192,30,三本杉(東京都),渋26[小田急バス],35.63741,139.622092,世田谷区
19453,小田急バス（株）,1192,31,宇山(東京都),渋26[小田急バス],35.637908,139.623624,世田谷区
19454,小田急バス（株）,1192,32,関東中央病院前,渋26[小田急バス],35.638874,139.626751,世田谷区
19455,小田急バス（株）,1192,33,桜丘三丁目,渋26[小田急バス],35.639563,139.629371,世田谷区
19456,小田急バス（株）,1192,34,農大前(東京都),渋26[小田急バス],35.639937,139.632575,世田谷区
19457,小田急バス（株）,1192,35,農大一高前,渋26[小田急バス],35.640103,139.63712,世田谷区
19458,小田急バス（株）,1192,36,大蔵ランド前,渋26[小田急バス],35.640277,139.639324,世田谷区
19459,小田急バス（株）,1192,37,松が丘交番前,渋26[小田急バス],35.640684,139.641778,世田谷区
19460,小田急バス（株）,1192,38,桜小学校(東京都),渋26[小田急バス],35.641855,139.644759,世田谷区
19461,小田急バス（株）,1192,39,上町(世田谷区),渋26[小田急バス],35.642767,139.64704,世田谷区
19462,小田急バス（株）,1192,40,世田谷駅前,渋26[小田急バス],35.642831,139.649649,世田谷区
19463,小田急バス（株）,1192,41,世田谷区役所入口,渋26[小田急バス],35.642566,139.65258,世田谷区
19464,小田急バス（株）,1192,42,松陰神社前,渋26[小田急バス],35.642399,139.654598,世田谷区
19465,小田急バス（株）,1192,43,若林三丁目(東京都),渋26[小田急バス],35.64214,139.65922,世田谷区
19466,小田急バス（株）,1192,44,若林一丁目(東京都),渋26[小田急バス],35.643372,139.663706,世田谷区
19467,小田急バス（株）,1192,45,三軒茶屋(東京都),渋26[小田急バス],35.643486,139.66966,世田谷区
19468,小田急バス（株）,1192,46,昭和女子大,渋26[小田急バス],35.645323,139.67416,世田谷区
19469,小田急バス（株）,1192,47,三宿,渋26[小田急バス],35.647927,139.678954,世田谷区
19470,小田急バス（株）,1192,48,池尻(東京都),渋26[小田急バス],35.649904,139.682711,世田谷区
19471,小田急バス（株）,1192,49,池尻大橋駅,渋26[小田急バス],35.651018,139.684863,目黒区
19472,小田急バス（株）,1192,50,大橋(目黒区),渋26[小田急バス],35.652024,139.686848,目黒区
19473,小田急バス（株）,1192,51,大坂上(東京都),渋26[小田急バス],35.653722,139.692201,目黒区
19474,小田急バス（株）,1192,52,道玄坂上,渋26[小田急バス],35.65602,139.696396,渋谷区
19475,小田急バス（株）,1192,53,道玄坂上[交番前],渋26[小田急バス],35.656981,139.695932,渋谷区
19476,小田急バス（株）,1192,54,渋谷駅,渋26[小田急バス],35.659234,139.700084,渋谷区
19497,小田急バス（株）,1193,21,喜多見駅入口,玉08[小田急バス],35.634936,139.592689,世田谷区
19498,小田急バス（株）,1193,22,雁追橋,玉08[小田急バス],35.634008,139.597194,世田谷区
19499,小田急バス（株）,1193,23,砧中学校下,玉08[小田急バス],35.63154,139.600413,世田谷区
19500,小田急バス（株）,1193,24,次大夫堀公園前,玉08[小田急バス],35.629003,139.601895,世田谷区
19501,小田急バス（株）,1193,25,下宿(世田谷区),玉08[小田急バス],35.627508,139.603293,世田谷区
19502,小田急バス（株）,1193,26,永安寺前(東京都),玉08[小田急バス],35.623871,139.608524,世田谷区
19503,小田急バス（株）,1193,27,鎌田(東京都),玉08[小田急バス],35.621551,139.610712,世田谷区
19504,小田急バス（株）,1193,28,砧南中学校前,玉08[小田急バス],35.620181,139.613866,世田谷区
19505,小田急バス（株）,1193,29,世田谷総合高校,玉08[小田急バス],35.619325,139.616416,世田谷区
19506,小田急バス（株）,1193,30,吉沢(東京都),玉08[小田急バス],35.617713,139.620239,世田谷区
19507,小田急バス（株）,1193,31,二子玉川緑地前,玉08[小田急バス],35.613394,139.623806,世田谷区
19508,小田急バス（株）,1193,32,中耕地,玉08[小田急バス],35.615712,139.625041,世田谷区
19509,小田急バス（株）,1193,33,二子玉川,玉08[小田急バス],35.61252,139.627001,世田谷区
19510,小田急バス（株）,1193,34,二子玉川駅,玉08[小田急バス],35.611815,139.627563,世田谷区
19524,小田急バス（株）,1194,14,喜多見駅,喜01[小田急バス],35.637269,139.587764,世田谷区
19525,小田急バス（株）,1195,1,宇奈根,狛12[小田急バス],35.621913,139.606513,世田谷区
19526,小田急バス（株）,1195,2,宇奈根ハンカチ公園,狛12[小田急バス],35.622917,139.60516,世田谷区
19527,小田急バス（株）,1195,3,宇奈根地区会館,狛12[小田急バス],35.623538,139.602519,世田谷区
19528,小田急バス（株）,1195,4,交通安全教育センター入口,狛12[小田急バス],35.62394,139.60043,世田谷区
19529,小田急バス（株）,1195,5,荒玉水道,狛12[小田急バス],35.624287,139.599042,世田谷区
19530,小田急バス（株）,1195,6,喜多見中学校,狛12[小田急バス],35.625131,139.594806,世田谷区
19531,小田急バス（株）,1195,7,こまえ苑,狛12[小田急バス],35.625419,139.593406,世田谷区
19661,小田急バス（株）,1203,1,成城学園前駅西口,歳21[小田急バス],35.639945,139.597526,世田谷区
19662,小田急バス（株）,1203,2,成城一番,歳21[小田急バス],35.642098,139.597044,世田谷区
19663,小田急バス（株）,1203,3,成城四番,歳21[小田急バス],35.645515,139.596394,世田谷区
19664,小田急バス（株）,1203,4,ゴルフ練習場前,歳21[小田急バス],35.647615,139.596649,世田谷区
19665,小田急バス（株）,1203,5,都立総合工科高校前,歳21[小田急バス],35.650177,139.596594,世田谷区
19666,小田急バス（株）,1203,6,祖師谷国際交流会館,歳21[小田急バス],35.653563,139.59624,世田谷区
19667,小田急バス（株）,1203,7,上祖師谷四丁目,歳21[小田急バス],35.655311,139.596218,世田谷区
19668,小田急バス（株）,1203,8,駒大グランド前,歳21[小田急バス],35.657135,139.598116,世田谷区
19669,小田急バス（株）,1203,9,榎(東京都),歳21[小田急バス],35.658538,139.603598,世田谷区
19670,小田急バス（株）,1203,10,千歳中学校前(東京都),歳21[小田急バス],35.658723,139.606171,世田谷区
19671,小田急バス（株）,1203,11,千歳台六丁目,歳21[小田急バス],35.657739,139.609407,世田谷区
19672,小田急バス（株）,1203,12,塚戸小学校,歳21[小田急バス],35.65518,139.609279,世田谷区
19673,小田急バス（株）,1203,13,廻沢,歳21[小田急バス],35.651486,139.614043,世田谷区
19674,小田急バス（株）,1203,14,水道局前(東京都),歳21[小田急バス],35.648282,139.618385,世田谷区
19675,小田急バス（株）,1203,15,千歳船橋駅,歳21[小田急バス],35.647404,139.621328,世田谷区
19676,小田急バス（株）,1204,1,成城学園前駅西口,歳20[小田急バス],35.639945,139.597526,世田谷区
19677,小田急バス（株）,1204,2,成城一番,歳20[小田急バス],35.642098,139.597044,世田谷区
19678,小田急バス（株）,1204,3,成城四番,歳20[小田急バス],35.645515,139.596394,世田谷区
19679,小田急バス（株）,1204,4,ゴルフ練習場前,歳20[小田急バス],35.647615,139.596649,世田谷区
19680,小田急バス（株）,1204,5,都立総合工科高校前,歳20[小田急バス],35.650177,139.596594,世田谷区
19681,小田急バス（株）,1204,6,祖師谷国際交流会館,歳20[小田急バス],35.653563,139.59624,世田谷区
19682,小田急バス（株）,1204,7,上祖師谷四丁目,歳20[小田急バス],35.655311,139.596218,世田谷区
19683,小田急バス（株）,1204,8,駒大グランド前,歳20[小田急バス],35.657135,139.598116,世田谷区
19684,小田急バス（株）,1204,9,榎(東京都),歳20[小田急バス],35.658538,139.603598,世田谷区
19685,小田急バス（株）,1204,10,千歳中学校前(東京都),歳20[小田急バス],35.658723,139.606171,世田谷区
19686,小田急バス（株）,1204,11,千歳台六丁目,歳20[小田急バス],35.657739,139.609407,世田谷区
19687,小田急バス（株）,1204,12,塚戸小学校,歳20[小田急バス],35.65518,139.609279,世田谷区
19688,小田急バス（株）,1204,13,廻沢,歳20[小田急バス],35.65263,139.612879,世田谷区
19689,小田急バス（株）,1204,14,千歳台三丁目,歳20[小田急バス],35.653143,139.614946,世田谷区
19690,小田急バス（株）,1204,15,成城警察署前,歳20[小田急バス],35.651192,139.61675,世田谷区
19691,小田急バス（株）,1204,16,水道局前(東京都),歳20[小田急バス],35.648282,139.618385,世田谷区
19692,小田急バス（株）,1204,17,千歳船橋駅,歳20[小田急バス],35.647404,139.621328,世田谷区
19719,小田急バス（株）,1205,27,成城八丁目,成04(調布駅-成城学園前駅)[小田急バス],35.648961,139.592212,世田谷区
19720,小田急バス（株）,1205,28,入間町三丁目,成04(調布駅-成城学園前駅)[小田急バス],35.647454,139.592239,世田谷区
19721,小田急バス（株）,1205,29,成城三番,成04(調布駅-成城学園前駅)[小田急バス],35.644414,139.592568,世田谷区
19722,小田急バス（株）,1205,30,成城二番,成04(調布駅-成城学園前駅)[小田急バス],35.641513,139.593371,世田谷区
19723,小田急バス（株）,1205,31,北成城町,成04(調布駅-成城学園前駅)[小田急バス],35.643823,139.595192,世田谷区
19724,小田急バス（株）,1205,32,成城一番,成04(調布駅-成城学園前駅)[小田急バス],35.641372,139.596628,世田谷区
19725,小田急バス（株）,1205,33,成城学園前駅西口,成04(調布駅-成城学園前駅)[小田急バス],35.639945,139.597526,世田谷区
19738,小田急バス（株）,1206,13,成城八丁目,成01[小田急バス],35.648961,139.592212,世田谷区
19739,小田急バス（株）,1206,14,入間町三丁目,成01[小田急バス],35.647454,139.592239,世田谷区
19740,小田急バス（株）,1206,15,成城三番,成01[小田急バス],35.644414,139.592568,世田谷区
19741,小田急バス（株）,1206,16,成城二番,成01[小田急バス],35.641513,139.593371,世田谷区
19742,小田急バス（株）,1206,17,北成城町,成01[小田急バス],35.643823,139.595192,世田谷区
