,ID,バス会社名称,路線ID,停車順番,バス停名称,路線名称,緯度,経度,市区町村名
2411,2840.0,都営バス,143.0,13.0,新島橋,都04[都営バス],35.65617,139.773315,中央区
2925,3351.0,都営バス,166.0,3.0,新島橋,門33[都営バス],35.656065,139.772714,中央区
12085,31400.0,中央区,2033.0,6.0,新島橋南,南循環〔勝どき駅→中央区役所〕[江戸バス(中央区)],35.65639,139.773069,中央区
3541,3959.0,都営バス,209.0,5.0,新川,深夜14[都営バス],35.675909,139.780254,中央区
1047,1060.0,都営バス,60.0,32.0,新川,東15[都営バス],35.675931,139.779837,中央区
1056,1069.0,都営バス,61.0,5.0,新川,東16(東京駅八重洲口-東京ビッグサイト)[都営バス],35.675909,139.780254,中央区
12050,31365.0,中央区,2031.0,12.0,新川一丁目,北循環〔浜町駅→中央区役所〕[江戸バス(中央区)],35.678216,139.78209,中央区
1097,1110.0,都営バス,63.0,6.0,新川一丁目,東22[都営バス],35.678399,139.78318,中央区
12051,31366.0,中央区,2031.0,13.0,新川二丁目〔江戸バス〕,北循環〔浜町駅→中央区役所〕[江戸バス(中央区)],35.676597,139.779861,中央区
1057,1070.0,都営バス,61.0,6.0,新川二丁目〔都営バス〕,東16(東京駅八重洲口-東京ビッグサイト)[都営バス],35.674494,139.781937,中央区
3542,3960.0,都営バス,209.0,6.0,新川二丁目〔都営バス〕,深夜14[都営バス],35.674494,139.781937,中央区
1046,1059.0,都営バス,60.0,31.0,新川二丁目〔都営バス〕,東15[都営バス],35.674494,139.781937,中央区
2169,2600.0,都営バス,125.0,9.0,新川口,葛西22(葛西駅前-一之江駅前)[都営バス],35.671551,139.883374,江戸川区
13216,2600.0,都営バス,125.0,9.0,新川口,葛西22(葛西駅前-一之江駅前)[都営バス],35.671551,139.883374,江戸川区
2744,3174.0,都営バス,159.0,5.0,新川橋,錦25[都営バス],35.673485,139.87173,江戸川区
747,760.0,都営バス,45.0,4.0,新川橋,平23[都営バス],35.673485,139.87173,江戸川区
3071,3493.0,都営バス,175.0,4.0,新川橋,FL01[都営バス],35.673485,139.87173,江戸川区
9287,24769.0,東武バス,1562.0,15.0,新広橋,綾21:綾瀬-綾瀬署-六ツ木-綾瀬駅北口[東武バス],35.792369,139.839745,足立区
9454,24968.0,東武バス,1573.0,8.0,新広橋,有64:亀有-足立郷土博物館-八潮[東武バス],35.792066,139.840642,足立区
9432,24930.0,東武バス,1571.0,16.0,新広橋,有29・有38:六ツ木都住・佐野六ツ木循環[東武バス],35.792369,139.839745,足立区
9254,24736.0,東武バス,1560.0,14.0,新広橋,六21:綾瀬-東和三-六ツ木[東武バス],35.792369,139.839745,足立区
9464,24982.0,東武バス,1574.0,8.0,新広橋,有65:亀有-足立郷土博物館-六ツ木-八潮[東武バス],35.792066,139.840642,足立区
9413,24911.0,東武バス,1570.0,11.0,新広橋,有28:亀有-東和三-六ツ木[東武バス],35.792369,139.839745,足立区
2069,2500.0,都営バス,121.0,9.0,新庚申塚,草63[都営バス],35.740985,139.731301,豊島区
2140,2571.0,都営バス,123.0,3.0,新庚申塚,草64(とげぬき地蔵前-滝野川三丁目)[都営バス],35.740694,139.731236,豊島区
12428,31729.0,台東区,2050.0,29.0,新御徒町駅前,東西めぐりん〔千駄木駅-浅草駅〕[めぐりん(台東区)],35.707271,139.781861,台東区
2340,2769.0,都営バス,139.0,21.0,新御徒町駅前,都02(大塚駅前-錦糸町駅前)[都営バス],35.707207,139.781132,台東区
7374,18234.0,京成バス（株）,1117.0,20.0,新御徒町駅前,ぐるーりめぐりん[京成バス],35.707306,139.781867,台東区
12127,31442.0,台東区,2036.0,4.0,新御徒町駅前,南めぐりん〔浅草橋駅北-台東区役所〕[めぐりん(台東区)],35.706904,139.780004,台東区
12104,31419.0,文京区,2034.0,10.0,新御茶ノ水駅,本郷・湯島ルート〔天神下方面〕[Bーぐる(文京区)],35.697086,139.765354,千代田区
3547,3965.0,都営バス,209.0,11.0,新月島公園前,深夜14[都営バス],35.659984,139.787896,中央区
1062,1075.0,都営バス,61.0,11.0,新月島公園前,東16(東京駅八重洲口-東京ビッグサイト)[都営バス],35.659695,139.788248,中央区
993,1006.0,都営バス,58.0,13.0,新木場一丁目,木11甲[都営バス],35.645299,139.832071,江東区
1002,1015.0,都営バス,58.0,22.0,新木場三丁目,木11甲[都営バス],35.634681,139.834677,江東区
998,1011.0,都営バス,58.0,18.0,新木場二丁目,木11甲[都営バス],35.637427,139.823086,江東区
1001,1014.0,都営バス,58.0,21.0,新木場南,木11甲[都営バス],35.632959,139.829143,江東区
997,1010.0,都営バス,58.0,17.0,新木場埠頭公園前,木11甲[都営バス],35.641674,139.823864,江東区
994,1007.0,都営バス,58.0,14.0,新木場東,木11甲[都営バス],35.644431,139.835785,江東区
6473,12808.0,高速バス,783.0,2.0,新木場駅,東京-静岡/ドリーム静岡・浜松号[高速バス],35.645328,139.826248,江東区
11577,30230.0,高速バス,1911.0,1.0,新木場駅,東京・川崎-愛知/関東→名古屋〔昼行便〕[ウィラー(高速バス)],35.64547,139.825972,江東区
6448,12679.0,高速バス,776.0,1.0,新木場駅,東京-愛知/ドリームなごや号[高速バス],35.645328,139.826248,江東区
11640,30418.0,高速バス,1933.0,4.0,新木場駅,静岡-東京/三島→羽田空港[ウィラー(高速バス)],35.64547,139.825972,江東区
11623,30351.0,高速バス,1925.0,11.0,新木場駅,愛知-東京・横浜/名古屋→関東〔昼行便〕[ウィラー(高速バス)],35.64547,139.825972,江東区
11541,30122.0,高速バス,1897.0,4.0,新木場駅,東京-京都・大阪/関東→関西〔夜行便〕[ウィラー(高速バス)],35.64547,139.825972,江東区
8537,23335.0,高速バス,1438.0,12.0,新木場駅,東京-和歌山/東京・新宿-なんば・和歌山[高速バス],35.645298,139.826364,江東区
11565,30197.0,高速バス,1906.0,1.0,新木場駅,東京-宮城・福島/関東→仙台〔昼行便〕[ウィラー(高速バス)],35.64547,139.825972,江東区
11597,30284.0,高速バス,1917.0,9.0,新木場駅,新潟-東京・千葉/新潟→関東〔夜行便〕[ウィラー(高速バス)],35.64547,139.825972,江東区
11605,30315.0,高速バス,1921.0,5.0,新木場駅,宮城・福島-東京/仙台→関東〔昼行便〕[ウィラー(高速バス)],35.64547,139.825972,江東区
11614,30334.0,高速バス,1923.0,8.0,新木場駅,長野-東京・千葉/長野→関東[ウィラー(高速バス)],35.64547,139.825972,江東区
11526,30083.0,高速バス,1894.0,7.0,新木場駅,大阪・京都-東京/関西→関東〔昼行便〕[ウィラー(高速バス)],35.64547,139.825972,江東区
11555,30159.0,高速バス,1901.0,1.0,新木場駅,東京-新潟/関東→新潟〔昼行便〕[ウィラー(高速バス)],35.64547,139.825972,江東区
11803,31108.0,高速バス,2013.0,1.0,新木場駅,VIPライナー101便[VIPライナー(高速バス)],35.645237,139.826009,江東区
6546,13176.0,高速バス,810.0,2.0,新木場駅,愛知-東京/ドリーム知多号[高速バス],35.645302,139.826339,江東区
6378,12439.0,高速バス,756.0,2.0,新木場駅,東京-京都・大阪/青春エコドリーム号[高速バス],35.645302,139.826339,江東区
6514,13051.0,高速バス,798.0,2.0,新木場駅,東京-愛知/知多シーガル号[高速バス],35.645302,139.826339,江東区
11653,30508.0,,1947.0,3.0,新木場駅,ホテルイースト21東京-東陽町駅・新木場駅[シャトルバス],35.645609,139.826125,江東区
11641,30419.0,高速バス,1934.0,1.0,新木場駅,東京-静岡/羽田空港→三島[ウィラー(高速バス)],35.64547,139.825972,江東区
6435,12619.0,高速バス,772.0,1.0,新木場駅,東京-福井/ドリーム福井号[高速バス],35.645302,139.826339,江東区
11593,30275.0,高速バス,1916.0,5.0,新木場駅,新潟-東京・千葉/新潟→関東〔昼行便〕[ウィラー(高速バス)],35.64547,139.825972,江東区
6367,12411.0,高速バス,754.0,2.0,新木場駅,東京-京都・大阪・兵庫/グランドリーム号[高速バス],35.645302,139.826339,江東区
800,813.0,都営バス,48.0,18.0,新木場駅前,急行05[都営バス],35.645289,139.826366,江東区
2710,3140.0,都営バス,157.0,19.0,新木場駅前,錦18[都営バス],35.645616,139.826127,江東区
991,1004.0,都営バス,58.0,11.0,新木場駅前,木11甲[都営バス],35.645348,139.826489,江東区
992,1005.0,都営バス,58.0,12.0,新木場駅前[明治通り],木11甲[都営バス],35.645577,139.825435,江東区
2709,3139.0,都営バス,157.0,18.0,新木場駅前[明治通り],錦18[都営バス],35.645577,139.825435,江東区
801,814.0,都営バス,48.0,19.0,新木場駅前[明治通り],急行05[都営バス],35.645577,139.825435,江東区
797,810.0,都営バス,48.0,15.0,新東京郵便局前,急行05[都営バス],35.660806,139.824003,江東区
2706,3136.0,都営バス,157.0,15.0,新東京郵便局前,錦18[都営バス],35.660806,139.824003,江東区
1013,1026.0,都営バス,59.0,5.0,新東京郵便局前,木11乙[都営バス],35.660806,139.824003,江東区
988,1001.0,都営バス,58.0,8.0,新東京郵便局前,木11甲[都営バス],35.660806,139.824003,江東区
550,549.0,都営バス,28.0,5.0,新東海橋,品96甲[都営バス],35.621588,139.749268,品川区
392,392.0,都営バス,18.0,2.0,新東海橋,井96(天王洲アイル-大井町駅東口)[都営バス],35.621372,139.749476,品川区
599,597.0,都営バス,30.0,5.0,新東海橋,品98[都営バス],35.621588,139.749268,品川区
7093,17925.0,京成バス（株）,1096.0,8.0,新柴又駅,小55[京成バス],35.751034,139.879118,葛飾区
13217,17925.0,京成バス（株）,1096.0,8.0,新柴又駅,小55[京成バス],35.751034,139.879118,葛飾区
3514,3932.0,都営バス,207.0,1.0,新橋,業10〔夜間〕[都営バス],35.666884,139.758559,中央区
1215,1625.0,都営バス,82.0,1.0,新橋,業10(新橋-とうきょうスカイツリー駅前)[都営バス],35.667528,139.759434,中央区
7400,18261.0,京成バス（株）,1120.0,2.0,新橋〔BRT〕,東京BRT[京成バス],35.664771,139.760722,中央区
1323,1733.0,都営バス,86.0,25.0,新橋五丁目,橋86[都営バス],35.66286,139.757057,港区
2469,2898.0,都営バス,146.0,24.0,新橋五丁目,都06[都営バス],35.66286,139.757057,港区
13218,1732.0,都営バス,86.0,24.0,新橋六丁目,橋86[都営バス],35.660767,139.755324,港区
1322,1732.0,都営バス,86.0,24.0,新橋六丁目,橋86[都営バス],35.660767,139.755324,港区
1415,1827.0,都営バス,91.0,25.0,新橋六丁目,浜95[都営バス],35.660305,139.753883,港区
2468,2897.0,都営バス,146.0,23.0,新橋六丁目,都06[都営バス],35.660767,139.755324,港区
3747,4170.0,渋谷区,228.0,19.0,新橋区民施設,夕やけこやけルート(区役所-恵比寿)[ハチ公バス],35.647766,139.716419,渋谷区
13219,7731.0,京王バス,464.0,7.0,新橋通り,中83[京王バス],35.696175,139.674106,中野区
5598,7731.0,京王バス,464.0,7.0,新橋通り,中83[京王バス],35.696175,139.674106,中野区
6621,13265.0,港区,818.0,1.0,新橋駅〔ちぃばす〕,芝ルート[ちぃばす],35.665973,139.759555,中央区
5319,5995.0,京王バス,346.0,22.0,新橋駅〔京王バス〕,052・050〔渋谷駅-新宿駅西口-東京八重洲〕[京王バス],35.666087,139.760097,中央区
11515,29995.0,ちばグリーンバス,1890.0,1.0,新橋駅前,深夜急行バス〔新橋→成田空港〕[ちばグリーンバス],35.666931,139.758548,中央区
2470,2899.0,都営バス,146.0,25.0,新橋駅前,都06[都営バス],35.665973,139.759555,中央区
12559,32602.0,成田空港交通,2103.0,1.0,新橋駅前,新松戸・千葉ニュータウン・成田線〔深夜急行バス〕[成田空港交通],35.667145,139.758465,中央区
12564,32630.0,成田空港交通,2104.0,1.0,新橋駅前,西船橋・千葉ニュータウン・成田線〔深夜急行バス〕[成田空港交通],35.667145,139.758465,中央区
1298,1708.0,都営バス,85.0,26.0,新橋駅前,橋63[都営バス],35.667125,139.758517,中央区
2307,2736.0,都営バス,136.0,20.0,新橋駅前,都01[都営バス],35.666082,139.759344,中央区
11522,30058.0,ちばグリーンバス,1893.0,1.0,新橋駅前,深夜急行バス〔新橋→京成佐倉〕[ちばグリーンバス],35.666931,139.758548,中央区
1324,1734.0,都営バス,86.0,26.0,新橋駅前,橋86[都営バス],35.665973,139.759555,中央区
1490,1918.0,都営バス,94.0,19.0,新橋駅前,渋88[都営バス],35.666082,139.759344,中央区
733,746.0,都営バス,44.0,1.0,新橋駅前,市01[都営バス],35.666884,139.758559,中央区
11434,29886.0,船橋新京成バス,1885.0,1.0,新橋駅前,深夜急行:船橋・北習志野・八千代緑が丘方面[船橋新京成バス],35.667007,139.75854,中央区
3110,3532.0,都営バス,177.0,15.0,新橋駅北口,深夜01[都営バス],35.668087,139.756924,港区
6622,13266.0,港区,818.0,2.0,新橋駅北口,芝ルート[ちぃばす],35.668043,139.756034,港区
1489,1917.0,都営バス,94.0,18.0,新橋駅北口,渋88[都営バス],35.668087,139.756924,港区
2306,2735.0,都営バス,136.0,19.0,新橋駅北口,都01[都営バス],35.668087,139.756924,港区
8181,21908.0,関東バス（株）,1345.0,5.0,新江古田駅前,中43:江古田駅-丸山営業所[関東バス],35.732902,139.670858,練馬区
7961,20958.0,関東バス（株）,1285.0,17.0,新江古田駅前,中12/30:中野駅-中野五丁目-江古田駅[関東バス],35.733617,139.671176,練馬区
7943,20940.0,関東バス（株）,1284.0,18.0,新江古田駅前,中41:中野駅-丸山営業所-江古田駅[関東バス],35.733617,139.671176,練馬区
1770,2201.0,都営バス,109.0,10.0,新江古田駅前,白61[都営バス],35.733616,139.671167,練馬区
6228,11790.0,西武バス（株）,719.0,1.0,新江古田駅前,練48[西武バス],35.732303,139.670949,中野区
10559,26601.0,国際興業（株）,1685.0,15.0,新河岸都営住宅入口,東練01:東武練馬駅-宮の下-高島平駅-浮間舟渡駅[国際興業バス],35.794766,139.665895,板橋区
10584,26626.0,国際興業（株）,1686.0,19.0,新河岸都営住宅入口,赤73:赤羽駅-西高島平駅〔深夜〕[国際興業バス],35.794762,139.665249,板橋区
10407,26449.0,国際興業（株）,1677.0,28.0,新河岸都営住宅入口,池21:池袋駅-舟渡町-高島平駅[国際興業バス],35.794762,139.665249,板橋区
10538,26580.0,国際興業（株）,1684.0,13.0,新河岸都営住宅入口,東練01/高02:東武練馬駅-高島平駅-浮間舟渡駅[国際興業バス],35.794766,139.665895,板橋区
13220,497.0,都営バス,25.0,2.0,新浜川橋,品93[都営バス],35.596852,139.742113,品川区
497,497.0,都営バス,25.0,2.0,新浜川橋,品93[都営バス],35.596852,139.742113,品川区
12679,33273.0,足立区,2152.0,11.0,新渡し,[宮03]はるかぜ8号〔北千住駅方面〕[新日本観光自動車],35.75547,139.783767,足立区
12654,33248.0,足立区,2151.0,6.0,新渡し,[宮03]はるかぜ8号〔江南公園方面〕[新日本観光自動車],35.755398,139.783732,足立区
1574,2000.0,都営バス,100.0,6.0,新渡し,王45[都営バス],35.755384,139.783643,足立区
2226,2657.0,都営バス,131.0,5.0,新渡橋,西葛26[都営バス],35.676159,139.865696,江戸川区
2179,2610.0,都営バス,126.0,4.0,新渡橋,葛西24[都営バス],35.676159,139.865696,江戸川区
13221,13383.0,港区,824.0,14.0,新港南橋,芝浦港南ルート(田町-品川)[ちぃばす],35.631061,139.746965,港区
6749,13383.0,港区,824.0,14.0,新港南橋,芝浦港南ルート(田町-品川)[ちぃばす],35.631061,139.746965,港区
2216,2647.0,都営バス,130.0,5.0,新田,西葛20甲[都営バス],35.655756,139.868693,江戸川区
352,352.0,都営バス,15.0,6.0,新田,亀29[都営バス],35.655913,139.868516,江戸川区
3132,3554.0,都営バス,179.0,5.0,新田,深夜03[都営バス],35.655756,139.868693,江戸川区
1656,2080.0,都営バス,103.0,27.0,新田一丁目,王55[都営バス],35.775362,139.738267,足立区
1568,1994.0,都営バス,99.0,13.0,新田一丁目,王41[都営バス],35.775362,139.738267,足立区
1586,2012.0,都営バス,100.0,18.0,新田三丁目,王45[都営バス],35.77021,139.74366,足立区
1565,1991.0,都営バス,99.0,10.0,新田三丁目,王41[都営バス],35.770431,139.743578,足立区
1566,1992.0,都営バス,99.0,11.0,新田二丁目,王41[都営バス],35.772661,139.742033,足立区
3287,3707.0,都営バス,189.0,14.0,新田二丁目,深夜11[都営バス],35.772661,139.742033,足立区
3365,3785.0,都営バス,194.0,14.0,新田二丁目,王49〔ハートアイランド廻り〕[都営バス],35.772661,139.742033,足立区
1654,2078.0,都営バス,103.0,25.0,新田二丁目,王55[都営バス],35.772661,139.742033,足立区
10969,27034.0,国際興業（株）,1709.0,9.0,新田二丁目,赤25:赤羽駅-ハートアイランド循環[国際興業バス],35.772594,139.742311,足立区
2271,2701.0,都営バス,133.0,10.0,新田住宅,西葛27(臨海町一丁目-西葛西駅前)[都営バス],35.657231,139.861117,江戸川区
