"路線ID","バス会社ID","バス停ID","バス停名称","路線名称"
20,432,350,"保木間","北47(足立清掃工場前-竹の塚駅前)[都営バス]"
20,432,351,"保木間仲通り","北47(足立清掃工場前-竹の塚駅前)[都営バス]"
20,432,352,"旧道交差点","北47(足立清掃工場前-竹の塚駅前)[都営バス]"
20,432,353,"公園前(足立区)","北47(足立清掃工場前-竹の塚駅前)[都営バス]"
20,432,354,"竹の塚駅前","北47(足立清掃工場前-竹の塚駅前)[都営バス]"
21,432,354,"竹の塚駅前","北47(竹の塚駅前-北千住駅前)[都営バス]"
21,432,355,"公園前(足立区)","北47(竹の塚駅前-北千住駅前)[都営バス]"
21,432,356,"旧道交差点","北47(竹の塚駅前-北千住駅前)[都営バス]"
21,432,357,"保木間仲通り","北47(竹の塚駅前-北千住駅前)[都営バス]"
21,432,358,"保木間一丁目〔都営バス〕","北47(竹の塚駅前-北千住駅前)[都営バス]"
21,432,359,"六月町〔国道4号〕","北47(竹の塚駅前-北千住駅前)[都営バス]"
21,432,360,"平野町(東京都)","北47(竹の塚駅前-北千住駅前)[都営バス]"
21,432,361,"島根町","北47(竹の塚駅前-北千住駅前)[都営バス]"
21,432,362,"小右衛門町","北47(竹の塚駅前-北千住駅前)[都営バス]"
21,432,363,"足立区役所","北47(竹の塚駅前-北千住駅前)[都営バス]"
21,432,364,"足立区役所前","北47(竹の塚駅前-北千住駅前)[都営バス]"
21,432,365,"弥生町(東京都)","北47(竹の塚駅前-北千住駅前)[都営バス]"
21,432,366,"都立足立高校前","北47(竹の塚駅前-北千住駅前)[都営バス]"
21,432,367,"千住車庫前〔日光街道〕","北47(竹の塚駅前-北千住駅前)[都営バス]"
21,432,368,"千住車庫前〔車庫西側〕","北47(竹の塚駅前-北千住駅前)[都営バス]"
21,432,369,"千住四丁目","北47(竹の塚駅前-北千住駅前)[都営バス]"
21,432,370,"千住二丁目","北47(竹の塚駅前-北千住駅前)[都営バス]"
21,432,371,"北千住駅前","北47(竹の塚駅前-北千住駅前)[都営バス]"
22,432,372,"五反田駅","反94[都営バス]"
22,432,373,"高輪台駅前","反94[都営バス]"
22,432,374,"白金台二丁目","反94[都営バス]"
22,432,375,"明治学院前","反94[都営バス]"
22,432,376,"白金台一丁目","反94[都営バス]"
22,432,377,"白金高輪駅前","反94[都営バス]"
22,432,378,"魚籃坂下","反94[都営バス]"
22,432,379,"古川橋(東京都)","反94[都営バス]"
22,432,380,"三ノ橋","反94[都営バス]"
22,432,381,"二ノ橋(港区)","反94[都営バス]"
22,432,382,"麻布十番駅前","反94[都営バス]"
22,432,383,"中ノ橋(港区)","反94[都営バス]"
22,432,384,"赤羽橋駅前","反94[都営バス]"
23,432,385,"五反田駅","反96[都営バス]"
23,432,386,"東五反田一丁目","反96[都営バス]"
23,432,387,"東五反田三丁目","反96[都営バス]"
23,432,388,"御殿山小学校前","反96[都営バス]"
23,432,389,"御殿山(東京都)","反96[都営バス]"
23,432,390,"八ッ山橋","反96[都営バス]"
23,432,391,"品川車庫前","反96[都営バス]"
23,432,392,"品川駅高輪口","反96[都営バス]"
23,432,393,"高輪北町","反96[都営バス]"
23,432,394,"泉岳寺前","反96[都営バス]"
23,432,395,"高輪一丁目","反96[都営バス]"
23,432,378,"魚籃坂下","反96[都営バス]"
23,432,379,"古川橋(東京都)","反96[都営バス]"
23,432,380,"三ノ橋","反96[都営バス]"
23,432,381,"二ノ橋(港区)","反96[都営バス]"
23,432,396,"麻布十番駅前","反96[都営バス]"
23,432,397,"飯倉片町","反96[都営バス]"
23,432,398,"六本木五丁目","反96[都営バス]"
23,432,399,"六本木駅前","反96[都営バス]"
23,432,400,"六本木ヒルズ","反96[都営バス]"
24,432,401,"品川駅港南口","品91〔八潮方面〕[都営バス]"
24,432,402,"食肉市場前(東京都)","品91〔八潮方面〕[都営バス]"
24,432,403,"楽水橋[品川車庫入口]","品91〔八潮方面〕[都営バス]"
24,432,404,"天王洲橋","品91〔八潮方面〕[都営バス]"
24,432,320,"昭和橋(品川区)","品91〔八潮方面〕[都営バス]"
24,432,405,"東品川三丁目","品91〔八潮方面〕[都営バス]"
24,432,406,"品川警察署入口","品91〔八潮方面〕[都営バス]"
24,432,307,"都立八潮高校前","品91〔八潮方面〕[都営バス]"
24,432,407,"品川シーサイド駅前","品91〔八潮方面〕[都営バス]"
24,432,308,"都立産業技術高専品川キャンパス前","品91〔八潮方面〕[都営バス]"
24,432,309,"品川総合福祉センター前","品91〔八潮方面〕[都営バス]"
24,432,310,"明晴学園前","品91〔八潮方面〕[都営バス]"
24,432,311,"八潮北","品91〔八潮方面〕[都営バス]"
24,432,408,"八潮パークタウン","品91〔八潮方面〕[都営バス]"
25,432,409,"大井競馬場前","品93[都営バス]"
25,432,410,"新浜川橋","品93[都営バス]"
25,432,411,"勝島","品93[都営バス]"
25,432,412,"勝島一丁目","品93[都営バス]"
25,432,413,"鮫洲運転免許試験場前","品93[都営バス]"
25,432,414,"都立産業技術高専品川キャンパス前","品93[都営バス]"
25,432,415,"都立八潮高校前","品93[都営バス]"
25,432,416,"品川警察署入口","品93[都営バス]"
25,432,417,"東品川三丁目","品93[都営バス]"
25,432,418,"昭和橋(品川区)","品93[都営バス]"
25,432,419,"天王洲橋","品93[都営バス]"
25,432,420,"北品川二丁目","品93[都営バス]"
25,432,421,"北品川","品93[都営バス]"
25,432,390,"八ッ山橋","品93[都営バス]"
25,432,422,"東品川一丁目","品93[都営バス]"
25,432,423,"品川車庫前","品93[都営バス]"
25,432,424,"品川駅高輪口","品93[都営バス]"
25,432,425,"グランドプリンスホテル新高輪前","品93[都営バス]"
25,432,426,"高輪三丁目","品93[都営バス]"
25,432,427,"高輪警察署前","品93[都営バス]"
25,432,428,"明治学院前","品93[都営バス]"
25,432,429,"白金小学校前","品93[都営バス]"
25,432,430,"白金台駅前","品93[都営バス]"
25,432,431,"白金台五丁目","品93[都営バス]"
25,432,432,"上大崎","品93[都営バス]"
25,432,433,"目黒駅前","品93[都営バス]"
26,432,434,"品川駅港南口","品96乙[都営バス]"
26,432,435,"東京海洋大学本部前","品96乙[都営バス]"
26,432,436,"港南小学校前","品96乙[都営バス]"
26,432,437,"天王洲運河","品96乙[都営バス]"
26,432,438,"天王洲アイル","品96乙[都営バス]"
26,432,439,"りんかい線天王洲アイル駅前","品96乙[都営バス]"
27,432,408,"八潮パークタウン","品91〔品川駅方面〕[都営バス]"
27,432,440,"八潮南","品91〔品川駅方面〕[都営バス]"
27,432,441,"大井消防署八潮出張所前","品91〔品川駅方面〕[都営バス]"
27,432,442,"八潮東","品91〔品川駅方面〕[都営バス]"
27,432,443,"八潮公園前","品91〔品川駅方面〕[都営バス]"
27,432,444,"明晴学園前","品91〔品川駅方面〕[都営バス]"
27,432,445,"品川総合福祉センター前","品91〔品川駅方面〕[都営バス]"
27,432,414,"都立産業技術高専品川キャンパス前","品91〔品川駅方面〕[都営バス]"
27,432,446,"品川シーサイド駅前","品91〔品川駅方面〕[都営バス]"
27,432,415,"都立八潮高校前","品91〔品川駅方面〕[都営バス]"
27,432,416,"品川警察署入口","品91〔品川駅方面〕[都営バス]"
27,432,417,"東品川三丁目","品91〔品川駅方面〕[都営バス]"
27,432,418,"昭和橋(品川区)","品91〔品川駅方面〕[都営バス]"
27,432,447,"天王洲橋","品91〔品川駅方面〕[都営バス]"
27,432,448,"楽水橋[品川車庫入口]","品91〔品川駅方面〕[都営バス]"
27,432,449,"食肉市場前(東京都)","品91〔品川駅方面〕[都営バス]"
27,432,401,"品川駅港南口","品91〔品川駅方面〕[都営バス]"
28,432,450,"品川駅港南口","品96甲[都営バス]"
28,432,402,"食肉市場前(東京都)","品96甲[都営バス]"
28,432,403,"楽水橋[品川車庫入口]","品96甲[都営バス]"
28,432,404,"天王洲橋","品96甲[都営バス]"
28,432,451,"新東海橋","品96甲[都営バス]"
28,432,452,"天王洲アイル","品96甲[都営バス]"
28,432,453,"天王洲運河","品96甲[都営バス]"
28,432,454,"港南小学校前","品96甲[都営バス]"
28,432,455,"東京海洋大学本部前","品96甲[都営バス]"
28,432,450,"品川駅港南口","品96甲[都営バス]"
29,432,391,"品川車庫前","品97[都営バス]"
29,432,456,"東品川一丁目","品97[都営バス]"
29,432,420,"北品川二丁目","品97[都営バス]"
29,432,421,"北品川","品97[都営バス]"
29,432,390,"八ッ山橋","品97[都営バス]"
29,432,457,"品川駅高輪口","品97[都営バス]"
29,432,393,"高輪北町","品97[都営バス]"
29,432,394,"泉岳寺前","品97[都営バス]"
29,432,458,"グランドプリンスホテル新高輪前","品97[都営バス]"
29,432,459,"高輪三丁目","品97[都営バス]"
29,432,460,"高輪警察署前","品97[都営バス]"
29,432,461,"高輪二丁目","品97[都営バス]"
29,432,395,"高輪一丁目","品97[都営バス]"
29,432,378,"魚籃坂下","品97[都営バス]"
29,432,462,"古川橋(東京都)","品97[都営バス]"
29,432,463,"四ノ橋","品97[都営バス]"
29,432,464,"光林寺前","品97[都営バス]"
29,432,465,"天現寺橋","品97[都営バス]"
29,432,466,"広尾駅前[広尾橋]","品97[都営バス]"
29,432,467,"日赤医療センター下","品97[都営バス]"
29,432,468,"西麻布","品97[都営バス]"
29,432,469,"墓地下","品97[都営バス]"
29,432,470,"青山斎場","品97[都営バス]"
29,432,471,"青山いきいきプラザ入口","品97[都営バス]"
29,432,472,"青山一丁目駅前","品97[都営バス]"
29,432,473,"北青山一丁目アパート前","品97[都営バス]"
29,432,474,"権田原","品97[都営バス]"
29,432,475,"信濃町駅南口","品97[都営バス]"
29,432,476,"信濃町駅前","品97[都営バス]"
29,432,477,"左門町","品97[都営バス]"
29,432,478,"四谷三丁目(新宿区)","品97[都営バス]"
29,432,479,"四谷四丁目(新宿区)","品97[都営バス]"
29,432,480,"新宿一丁目(新宿区)","品97[都営バス]"
29,432,481,"新宿二丁目(新宿区)","品97[都営バス]"
29,432,482,"新宿三丁目","品97[都営バス]"
29,432,483,"新宿追分","品97[都営バス]"
29,432,484,"新宿駅東口","品97[都営バス]"
29,432,485,"新宿駅西口","品97[都営バス]"
30,432,486,"品川駅港南口","品98[都営バス]"
30,432,402,"食肉市場前(東京都)","品98[都営バス]"
30,432,403,"楽水橋[品川車庫入口]","品98[都営バス]"
30,432,404,"天王洲橋","品98[都営バス]"
30,432,451,"新東海橋","品98[都営バス]"
30,432,487,"品川火力発電所前","品98[都営バス]"
30,432,488,"若潮橋","品98[都営バス]"
30,432,329,"品川清掃工場前","品98[都営バス]"
30,432,330,"2号バース前","品98[都営バス]"
30,432,331,"3号バース前","品98[都営バス]"
30,432,332,"4号バース前","品98[都営バス]"
30,432,333,"5号バース前","品98[都営バス]"
30,432,334,"6号バース前","品98[都営バス]"
30,432,335,"みなとが丘ふ頭公園前","品98[都営バス]"
30,432,336,"東京税関大井出張所前","品98[都営バス]"
30,432,489,"八潮二丁目","品98[都営バス]"
30,432,339,"ニチレイ前","品98[都営バス]"
30,432,340,"セントラルビル前","品98[都営バス]"
30,432,341,"鴻池運輸前","品98[都営バス]"
30,432,342,"丸全昭和前","品98[都営バス]"
30,432,343,"ダイトー大井物流センター前","品98[都営バス]"
30,432,344,"大井埠頭バンプール前","品98[都営バス]"
30,432,490,"大田市場北","品98[都営バス]"
30,432,491,"大田市場北門西","品98[都営バス]"
30,432,492,"大田市場北門東","品98[都営バス]"
30,432,493,"水産棟前","品98[都営バス]"
30,432,494,"大田市場","品98[都営バス]"
31,432,495,"品川駅港南口","品99(品川駅港南口-品川埠頭)[都営バス]"
31,432,496,"御楯橋","品99(品川駅港南口-品川埠頭)[都営バス]"
31,432,497,"港南中学校前(東京都)","品99(品川駅港南口-品川埠頭)[都営バス]"
31,432,498,"港南四丁目","品99(品川駅港南口-品川埠頭)[都営バス]"
31,432,499,"港南大橋","品99(品川駅港南口-品川埠頭)[都営バス]"
31,432,500,"港南大橋東詰","品99(品川駅港南口-品川埠頭)[都営バス]"
31,432,501,"東京出入国在留管理局前","品99(品川駅港南口-品川埠頭)[都営バス]"
31,432,502,"埠頭通り","品99(品川駅港南口-品川埠頭)[都営バス]"
31,432,503,"品川火力発電所前","品99(品川駅港南口-品川埠頭)[都営バス]"
31,432,504,"品川ふ頭橋","品99(品川駅港南口-品川埠頭)[都営バス]"
31,432,505,"東品川五丁目","品99(品川駅港南口-品川埠頭)[都営バス]"
31,432,506,"港南五丁目","品99(品川駅港南口-品川埠頭)[都営バス]"
31,432,507,"京浜運河","品99(品川駅港南口-品川埠頭)[都営バス]"
31,432,508,"港南大橋下","品99(品川駅港南口-品川埠頭)[都営バス]"
31,432,509,"高輪消防署港南出張所入口","品99(品川駅港南口-品川埠頭)[都営バス]"
31,432,510,"品川埠頭","品99(品川駅港南口-品川埠頭)[都営バス]"
32,432,510,"品川埠頭","品99(品川埠頭-品川駅港南口)[都営バス]"
32,432,511,"品川埠頭岸壁入口","品99(品川埠頭-品川駅港南口)[都営バス]"
32,432,512,"東京出入国在留管理局前","品99(品川埠頭-品川駅港南口)[都営バス]"
32,432,513,"港南四丁目","品99(品川埠頭-品川駅港南口)[都営バス]"
32,432,514,"港南中学校前(東京都)","品99(品川埠頭-品川駅港南口)[都営バス]"
32,432,495,"品川駅港南口","品99(品川埠頭-品川駅港南口)[都営バス]"
33,432,515,"東大構内","上01[都営バス]"
33,432,516,"東大病院前","上01[都営バス]"
33,432,517,"竜岡門","上01[都営バス]"
33,432,156,"湯島四丁目","上01[都営バス]"
33,432,157,"湯島三丁目","上01[都営バス]"
33,432,518,"上野広小路","上01[都営バス]"
33,432,519,"上野松坂屋前","上01[都営バス]"
33,432,2,"上野公園山下","上01[都営バス]"
34,432,520,"高田馬場駅前","学02[都営バス]"
34,432,144,"高田馬場二丁目","学02[都営バス]"
34,432,521,"西早稲田","学02[都営バス]"
34,432,522,"馬場下町","学02[都営バス]"
34,432,523,"早大正門","学02[都営バス]"
35,432,524,"日赤医療センター前(東京都)","学03[都営バス]"
35,432,525,"東京女学館前","学03[都営バス]"
35,432,526,"東四丁目(東京都)","学03[都営バス]"
35,432,527,"国学院大学前","学03[都営バス]"
35,432,528,"実践女子学園前","学03[都営バス]"
35,432,529,"青山学院初等部前","学03[都営バス]"
35,432,530,"渋谷三丁目","学03[都営バス]"
35,432,531,"渋谷駅前","学03[都営バス]"
36,432,532,"目白駅前〔川村学園〕","学05[都営バス]"
36,432,533,"日本女子大前〔豊明小学校前〕","学05[都営バス]"
36,432,534,"日本女子大前","学05[都営バス]"
37,432,535,"恵比寿駅前","学06[都営バス]"
37,432,536,"渋谷橋","学06[都営バス]"
37,432,537,"広尾高校前","学06[都営バス]"
37,432,538,"東四丁目(東京都)","学06[都営バス]"
37,432,525,"東京女学館前","学06[都営バス]"
37,432,524,"日赤医療センター前(東京都)","学06[都営バス]"
38,432,539,"新宿駅西口","宿74[都営バス]"
38,432,540,"歌舞伎町","宿74[都営バス]"
38,432,541,"新宿五丁目","宿74[都営バス]"
38,432,542,"日清食品前","宿74[都営バス]"
38,432,543,"東新宿駅前","宿74[都営バス]"
38,432,544,"大久保通り","宿74[都営バス]"
38,432,545,"都営戸山ハイツ前","宿74[都営バス]"
38,432,546,"新宿ここ・から広場前","宿74[都営バス]"
38,432,547,"国立国際医療研究センター前","宿74[都営バス]"
38,432,548,"戸山町","宿74[都営バス]"
38,432,549,"若松町(東京都)","宿74[都営バス]"
