バス会社名称,路線名称,バス停名称,緯度,経度,ID,路線ID,停車順番
多摩市,永52〔唐木田駅-永山駅〕[多摩市ミニバス],貝取五丁目,35.613416,139.440163,9462,585,19
多摩市,永52〔唐木田駅-永山駅〕[多摩市ミニバス],貝取こぶし館,35.615701,139.440466,9463,585,20
多摩市,永52〔唐木田駅-永山駅〕[多摩市ミニバス],貝取小学校,35.619042,139.441099,9464,585,21
多摩市,永52〔唐木田駅-永山駅〕[多摩市ミニバス],瓜生緑地,35.619672,139.442649,9465,585,22
多摩市,永52〔唐木田駅-永山駅〕[多摩市ミニバス],瓜生(東京都),35.616418,139.4424,9466,585,23
多摩市,永52〔唐木田駅-永山駅〕[多摩市ミニバス],瓜生通り,35.614899,139.445121,9467,585,24
多摩市,永52〔唐木田駅-永山駅〕[多摩市ミニバス],永山五丁目南,35.615401,139.447265,9468,585,25
多摩市,永52〔唐木田駅-永山駅〕[多摩市ミニバス],社会教育施設,35.616674,139.449165,9469,585,26
多摩市,永52〔唐木田駅-永山駅〕[多摩市ミニバス],永山さくら通り,35.618322,139.448832,9470,585,27
多摩市,永52〔唐木田駅-永山駅〕[多摩市ミニバス],瓜生小学校,35.620617,139.446559,9471,585,28
多摩市,永52〔唐木田駅-永山駅〕[多摩市ミニバス],永山けやき坂,35.621866,139.447672,9472,585,29
多摩市,永52〔唐木田駅-永山駅〕[多摩市ミニバス],中諏訪(東京都),35.623586,139.453711,9473,585,30
多摩市,永52〔唐木田駅-永山駅〕[多摩市ミニバス],諏訪三丁目(東京都),35.625903,139.455321,9474,585,31
多摩市,永52〔唐木田駅-永山駅〕[多摩市ミニバス],馬引沢二丁目,35.629518,139.45508,9475,585,32
多摩市,永52〔唐木田駅-永山駅〕[多摩市ミニバス],諏訪一丁目,35.631559,139.454097,9476,585,33
多摩市,永52〔唐木田駅-永山駅〕[多摩市ミニバス],諏訪神社(多摩市),35.633448,139.452079,9477,585,34
多摩市,永52〔唐木田駅-永山駅〕[多摩市ミニバス],永山駅,35.62959,139.447713,9478,585,35
日野市,落川系統O[日野市ミニバス],高幡不動駅,35.661702,139.413028,9479,586,1
日野市,落川系統O[日野市ミニバス],高幡北,35.663003,139.41792,9480,586,2
日野市,落川系統O[日野市ミニバス],ねんも公園北,35.662041,139.419638,9481,586,3
日野市,落川系統O[日野市ミニバス],第八小学校西,35.661696,139.422338,9482,586,4
日野市,落川系統O[日野市ミニバス],みさわ保育園北,35.662312,139.42488,9483,586,5
日野市,落川系統O[日野市ミニバス],落川通り西,35.662964,139.426054,9484,586,6
日野市,落川系統O[日野市ミニバス],金田公園,35.661076,139.427132,9485,586,7
日野市,落川系統O[日野市ミニバス],金田(東京都),35.66018,139.425851,9486,586,8
日野市,落川系統O[日野市ミニバス],落川(日野市),35.660264,139.427102,9487,586,9
日野市,落川系統O[日野市ミニバス],百草園駅北,35.657983,139.430766,9488,586,10
日野市,落川系統O[日野市ミニバス],百草園駅,35.657032,139.431467,9489,586,11
日野市,落川系統O[日野市ミニバス],桜ヶ丘車庫,35.652784,139.436273,9490,586,12
日野市,落川系統O[日野市ミニバス],一の宮ストア,35.651454,139.439788,9491,586,13
日野市,落川系統O[日野市ミニバス],桜ヶ丘診療所,35.650768,139.444044,9492,586,14
日野市,落川系統O[日野市ミニバス],聖蹟桜ヶ丘駅,35.651521,139.446793,9493,586,15
京王バス,みたかシティバス新川・中原ルート[京王バス/小田急バス],つつじヶ丘駅北口,35.658608,139.575062,9494,587,1
京王バス,みたかシティバス新川・中原ルート[京王バス/小田急バス],金子(東京都),35.659698,139.572585,9495,587,2
京王バス,みたかシティバス新川・中原ルート[京王バス/小田急バス],つつじヶ丘公園西,35.662111,139.570614,9496,587,3
京王バス,みたかシティバス新川・中原ルート[京王バス/小田急バス],中西(東京都),35.664131,139.570301,9497,587,4
京王バス,みたかシティバス新川・中原ルート[京王バス/小田急バス],中原地区公会堂,35.666563,139.570547,9498,587,5
京王バス,みたかシティバス新川・中原ルート[京王バス/小田急バス],中原四丁目,35.667772,139.570493,9499,587,6
京王バス,みたかシティバス新川・中原ルート[京王バス/小田急バス],中原高架下児童遊園,35.670867,139.5704,9500,587,7
京王バス,みたかシティバス新川・中原ルート[京王バス/小田急バス],団地南口[新川団地],35.672081,139.570567,9501,587,8
京王バス,みたかシティバス新川・中原ルート[京王バス/小田急バス],新川団地中央,35.674699,139.572023,9502,587,9
京王バス,みたかシティバス新川・中原ルート[京王バス/小田急バス],新川本町,35.678537,139.573397,9503,587,10
京王バス,みたかシティバス新川・中原ルート[京王バス/小田急バス],新川交番東,35.680373,139.570935,9504,587,11
京王バス,みたかシティバス新川・中原ルート[京王バス/小田急バス],南新川(東京都),35.679671,139.569435,9505,587,12
京王バス,みたかシティバス新川・中原ルート[京王バス/小田急バス],杏林大学病院入口,35.678595,139.568931,9506,587,13
京王バス,みたかシティバス新川・中原ルート[京王バス/小田急バス],杏林大学病院,35.6782,139.567128,9507,587,14
京王バス,みたかシティバス新川・中原ルート[京王バス/小田急バス],三鷹中等教育学校,35.679598,139.567721,9508,587,15
京王バス,みたかシティバス新川・中原ルート[京王バス/小田急バス],三鷹農協前,35.683341,139.562912,9509,587,16
京王バス,みたかシティバス新川・中原ルート[京王バス/小田急バス],三鷹中央防災公園・元気創造プラザ,35.682196,139.561638,9510,587,17
京王バス,西国44&西国45<第七小学校正門経由>[京王バス],府中駅(東京都),35.672631,139.480274,9511,588,1
京王バス,西国44&西国45<第七小学校正門経由>[京王バス],第一小学校(府中市),35.673313,139.476189,9512,588,2
京王バス,西国44&西国45<第七小学校正門経由>[京王バス],府中インテリジェントパーク,35.675082,139.471646,9513,588,3
京王バス,西国44&西国45<第七小学校正門経由>[京王バス],日銀前(東京都),35.67704,139.470377,9514,588,4
京王バス,西国44&西国45<第七小学校正門経由>[京王バス],東芝南門,35.678969,139.46739,9515,588,5
京王バス,西国44&西国45<第七小学校正門経由>[京王バス],本宿小学校(府中市),35.679909,139.460875,9516,588,6
京王バス,西国44&西国45<第七小学校正門経由>[京王バス],富士見公園前(府中市),35.681433,139.456973,9517,588,7
京王バス,西国44&西国45<第七小学校正門経由>[京王バス],西原町二丁目,35.683011,139.456877,9518,588,8
京王バス,西国44&西国45<第七小学校正門経由>[京王バス],第七小学校入口,35.685791,139.456073,9519,588,9
京王バス,西国44&西国45<第七小学校正門経由>[京王バス],北山町二丁目,35.686714,139.455914,9520,588,10
京王バス,西国44&西国45<第七小学校正門経由>[京王バス],第七小学校正門,35.687697,139.455817,9521,588,11
京王バス,西国44&西国45<第七小学校正門経由>[京王バス],せせらぎ公園(東京都),35.68992,139.455736,9522,588,12
京王バス,西国44&西国45<第七小学校正門経由>[京王バス],北山町四丁目,35.691075,139.457994,9523,588,13
京王バス,西国44&西国45<第七小学校正門経由>[京王バス],武蔵台学園,35.69423,139.46118,9524,588,14
京王バス,西国44&西国45<第七小学校正門経由>[京王バス],西国分寺駅,35.698701,139.465699,9525,588,15
京王バス,府42[京王バス],富士見公園前(府中市),35.681385,139.457064,9526,589,1
京王バス,府42[京王バス],富士見通り(府中市),35.679925,139.457309,9527,589,2
京王バス,府42[京王バス],西府町三丁目,35.675265,139.456646,9528,589,3
京王バス,府42[京王バス],本宿町二丁目,35.673122,139.459823,9529,589,4
京王バス,府42[京王バス],第四中学校(東京都),35.672883,139.466416,9530,589,5
京王バス,府42[京王バス],美好町,35.673027,139.468905,9531,589,6
京王バス,府42[京王バス],ハローワーク府中,35.67332,139.473608,9532,589,7
京王バス,府42[京王バス],第一小学校(府中市),35.673456,139.477386,9533,589,8
京王バス,府42[京王バス],府中駅(東京都),35.672533,139.480187,9534,589,9
京王バス,府42&府46[京王バス],府中駅(東京都),35.672631,139.480274,9535,590,1
京王バス,府42&府46[京王バス],第一小学校(府中市),35.673313,139.476189,9536,590,2
京王バス,府42&府46[京王バス],府中インテリジェントパーク,35.675082,139.471646,9537,590,3
京王バス,府42&府46[京王バス],日銀前(東京都),35.67704,139.470377,9538,590,4
京王バス,府42&府46[京王バス],東芝南門,35.678969,139.46739,9539,590,5
京王バス,府42&府46[京王バス],本宿小学校北,35.680342,139.461396,9540,590,6
京王バス,府42&府46[京王バス],西原町一丁目,35.684642,139.460725,9541,590,7
京王バス,府42&府46[京王バス],横街道,35.686006,139.459022,9542,590,8
京王バス,府42&府46[京王バス],第七小学校入口,35.685706,139.456226,9543,590,9
京王バス,府42&府46[京王バス],西原町二丁目,35.683723,139.456895,9544,590,10
京王バス,府42&府46[京王バス],富士見公園前(府中市),35.681328,139.457069,9545,590,11
京王バス,府46[京王バス],富士見公園前(府中市),35.681385,139.457064,9546,591,1
京王バス,府46[京王バス],本宿小学校(府中市),35.679984,139.461075,9547,591,2
京王バス,府46[京王バス],東芝南門,35.679254,139.466132,9548,591,3
京王バス,府46[京王バス],日銀前(東京都),35.676959,139.470613,9549,591,4
京王バス,府46[京王バス],府中インテリジェントパーク,35.675171,139.471951,9550,591,5
京王バス,府46[京王バス],ハローワーク府中,35.67332,139.473608,9551,591,6
京王バス,府46[京王バス],第一小学校(府中市),35.673456,139.477386,9552,591,7
京王バス,府46[京王バス],府中駅(東京都),35.672533,139.480187,9553,591,8
杉並区,けやき路線〔永福町方向〕[すぎ丸],浜田山駅,35.681907,139.627198,9554,592,1
杉並区,けやき路線〔永福町方向〕[すぎ丸],浜田山駅西,35.682914,139.62592,9555,592,2
杉並区,けやき路線〔永福町方向〕[すぎ丸],人見街道入口(杉並区),35.684375,139.625144,9556,592,3
杉並区,けやき路線〔永福町方向〕[すぎ丸],浜田山郵便局前,35.684675,139.626516,9557,592,4
杉並区,けやき路線〔永福町方向〕[すぎ丸],浜田山四丁目,35.681775,139.633041,9558,592,5
杉並区,けやき路線〔永福町方向〕[すぎ丸],西永福,35.679439,139.637613,9559,592,6
杉並区,けやき路線〔永福町方向〕[すぎ丸],永福町,35.677019,139.642013,9560,592,7
京王バス,高幡不動駅-帝京大学小学校〔直行バス〕[京王バス],高幡不動駅,35.661265,139.413469,9561,593,1
京王バス,高幡不動駅-帝京大学小学校〔直行バス〕[京王バス],帝京大学小学校,35.644459,139.417705,9562,593,2
京王バス,聖蹟桜ヶ丘駅-帝京大学小学校〔直行バス〕[京王バス],聖蹟桜ヶ丘駅,35.650987,139.447002,9563,594,1
京王バス,聖蹟桜ヶ丘駅-帝京大学小学校〔直行バス〕[京王バス],帝京大学小学校,35.644459,139.417705,9564,594,2
京王バス,立65〔高幡不動駅-日野駅〕[京王バス],高幡不動駅,35.661702,139.413028,9565,595,1
京王バス,立65〔高幡不動駅-日野駅〕[京王バス],南平(日野市),35.663777,139.406636,9566,595,2
京王バス,立65〔高幡不動駅-日野駅〕[京王バス],高幡橋,35.666869,139.407896,9567,595,3
京王バス,立65〔高幡不動駅-日野駅〕[京王バス],宮(東京都),35.668541,139.408269,9568,595,4
京王バス,立65〔高幡不動駅-日野駅〕[京王バス],日野税務署入口,35.670524,139.408693,9569,595,5
京王バス,立65〔高幡不動駅-日野駅〕[京王バス],日野万願寺グランド,35.671916,139.411233,9570,595,6
京王バス,立65〔高幡不動駅-日野駅〕[京王バス],万願寺グランド北,35.672909,139.411844,9571,595,7
京王バス,立65〔高幡不動駅-日野駅〕[京王バス],下田(日野市),35.673775,139.416711,9572,595,8
京王バス,立65〔高幡不動駅-日野駅〕[京王バス],第四小学校(日野市),35.67759,139.414939,9573,595,9
京王バス,立65〔高幡不動駅-日野駅〕[京王バス],万願荘,35.6793,139.413641,9574,595,10
京王バス,立65〔高幡不動駅-日野駅〕[京王バス],日野橋南詰〔東〕,35.680961,139.411914,9575,595,11
京王バス,立65〔高幡不動駅-日野駅〕[京王バス],日野橋南詰,35.680873,139.411179,9576,595,12
京王バス,立65〔高幡不動駅-日野駅〕[京王バス],甲州街道駅北,35.679658,139.406904,9577,595,13
京王バス,立65〔高幡不動駅-日野駅〕[京王バス],市民の森ふれあいホール,35.680629,139.403138,9578,595,14
京王バス,立65〔高幡不動駅-日野駅〕[京王バス],四ツ谷立体東,35.682205,139.396617,9579,595,15
京王バス,立65〔高幡不動駅-日野駅〕[京王バス],薬王寺(東京都),35.681671,139.394195,9580,595,16
京王バス,立65〔高幡不動駅-日野駅〕[京王バス],日野駅(東京都),35.678982,139.392967,9581,595,17
京王バス,立65/立66[京王バス],日野駅(東京都),35.678991,139.392964,9582,596,1
京王バス,立65/立66[京王バス],薬王寺(東京都),35.682063,139.394109,9583,596,2
京王バス,立65/立66[京王バス],四ツ谷立体東,35.682342,139.396837,9584,596,3
京王バス,立65/立66[京王バス],市民の森ふれあいホール,35.680941,139.402811,9585,596,4
京王バス,立65/立66[京王バス],甲州街道駅北,35.679632,139.407201,9586,596,5
京王バス,立65/立66[京王バス],日野橋南詰,35.680293,139.410599,9587,596,6
京王バス,立65/立66[京王バス],第四小学校(日野市),35.67759,139.414939,9588,596,7
京王バス,立65/立66[京王バス],万願荘,35.6793,139.413641,9589,596,8
京王バス,立65/立66[京王バス],日野橋南詰〔東〕,35.680961,139.411914,9590,596,9
京王バス,立65/立66[京王バス],野球場前(立川市),35.684802,139.413534,9591,596,10
京王バス,立65/立66[京王バス],日野橋交差点,35.687505,139.415214,9592,596,11
京王バス,立65/立66[京王バス],錦町三丁目(東京都),35.689892,139.416521,9593,596,12
京王バス,立65/立66[京王バス],子ども未来センター,35.69415,139.418774,9594,596,13
京王バス,立65/立66[京王バス],錦町一丁目,35.695308,139.419186,9595,596,14
京王バス,立65/立66[京王バス],立川電話局,35.700101,139.417026,9596,596,15
京王バス,立65/立66[京王バス],立川駅北口,35.699233,139.413925,9597,596,16
京王バス,聖蹟桜ヶ丘駅-桜ヶ丘車庫[京王バス],桜ヶ丘車庫,35.652784,139.436273,9598,597,1
